0	0.000
40	0.168
50	0.210
60	0.252
70	0.293
80	0.335
90	0.377
100	0.420
110	0.461
120	0.503
130	0.545
140	0.587
150	0.629
160	0.671
170	0.713
180	0.754
190	0.796
200	0.838
210	0.879
220	0.921
230	0.962
240	1.003
250	1.044
260	1.085
270	1.125
280	1.165
290	1.204
300	1.241
310	1.278
320	1.313
330	1.346
340	1.378
350	1.409
360	1.438
370	1.467
380	1.495
390	1.522
400	1.548
410	1.574
420	1.599
430	1.623
440	1.647
