0	2.696311
10	22.48083525
20	86.05316825
30	127.64240175
40	169.34817575
50	211.0948435
60	252.7523505
70	294.82056
80	336.588966
90	378.32564575
100	419.826398
110	461.50294225
120	503.55340625
130	545.23516475
140	586.73316175
150	628.5819585
160	670.299427
170	711.503176
180	753.146969
190	794.51403525
200	834.299112
