0	0.000
40	0.168
50	0.210
60	0.251
70	0.293
80	0.335
90	0.377
100	0.419
110	0.461
120	0.503
130	0.545
140	0.586
150	0.629
160	0.670
170	0.712
180	0.754
190	0.795
200	0.838
210	0.878
220	0.920
230	0.961
240	1.002
250	1.043
260	1.084
270	1.123
280	1.164
290	1.202
300	1.239
310	1.276
320	1.311
330	1.344
340	1.376
350	1.406
360	1.435
370	1.464
380	1.491
390	1.518
400	1.544
410	1.569
420	1.594
430	1.618
440	1.641
